Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL,Bl_cor
Apoidea,ALLO-SWI-593,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Andrenidae,Andreninae,Andrenini,Andrena,Melandrena,Andrena_cineraria,Female,0.073,0.047707,0.025293,2.461,NA,NA
Apoidea,ALLO-SWI-543,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Andrenidae,Andreninae,Andrenini,Andrena,Melandrena,Andrena_cineraria,Female,0.072,0.047707,0.024293,2.678,NA,NA
Apoidea,ALLO-SWI-595,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Andrenidae,Andreninae,Andrenini,Andrena,Melandrena,Andrena_cineraria,Male,0.0495,0.047243,0.002257,2.082,NA,NA
Apoidea,ALLO-SWI-342,Europe,Switzerland,LC,Zurich,MZ B1,47.3769,8.5417,NA,14/4/15,NA,NA,Andrenidae,Andreninae,Andrenini,Andrena,Simandrena,Andrena_dorsata,Female,0.05332,0.047707,0.005613,2.128,NA,NA
Apoidea,SpainBF28,Europe,Spain,IB,SPAIN,NA,37.396355,-5.9732,0,1/1/17,NA,Hand,Andrenidae,Andreninae,Andrenini,Andrena,Truncandrena,Andrena_ferrugineicrus,Female,NA,NA,0.0071,1.52,8.35,8.35
Apoidea,SpainBF278,Europe,Spain,IB,SPAIN,NA,37.396355,-5.9732,0,1/1/17,NA,Hand,Andrenidae,Andreninae,Andrenini,Andrena,Zonandrena,Andrena_flavipes,Male,NA,NA,0.0108,1.94,9.71,9.71
Apoidea,ALLO-GER-89,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,Zonandrena,Andrena_flavipes,Female,0.0592,0.038672,0.020528,2.4844396,16.599,10.19465457
Apoidea,ALLO-GER-94,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,Zonandrena,Andrena_flavipes,Female,0.0862,0.067166,0.019034,2.6505466,16.797,10.31626079
Apoidea,ALLO-GER-95,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,Zonandrena,Andrena_flavipes,Female,0.0597,0.038672,0.021028,2.4225566,17.721,10.88375647
Apoidea,ALLO-GER-438,Europe,Germany,LK,Wurzberg,Opferbaum5,49.925831,10.094319,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,Zonandrena,Andrena_flavipes,Female,0.0623,0.036904,0.025396,2.537203,17.341,10.6503708
Syrphoidea,ALLO-AUS-06,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,11/5/17,Vaccinium,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,Lathyrophthalmus,Eristalinus_punctulatus,Male,0.0906,0.067166,0.023434,4.2972858,18.508,11.36711048
Syrphoidea,ALLO-AUS-07,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.0682,0.067166,0.001034,1.0995632,10.885,6.685271102
Syrphoidea,ALLO-AUS-10,Australasia,Australia,LK,COFFS,COFFSCamellia,-30,153.15,0,11/5/17,Camellia,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,Lathyrophthalmus,Eristalinus_punctulatus,Male,0.0881,0.067166,0.020934,3.8282778,16.903,10.38136311
Syrphoidea,ALLO-AUS-13,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,15/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0684,0.067166,0.001234,1.5555432,10.965,6.734404927
Syrphoidea,ALLO-AUS-14,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,15/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0686,0.067166,0.001434,1.833691,13.017,7.994687546
Syrphoidea,ALLO-AUS-17,Australasia,Australia,LK,COFFS,COFFSBasil,-29.99,153.14,0,11/5/17,Basil,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0682,0.067166,0.001034,1.3575176,9.0906,5.583199401
Syrphoidea,ALLO-AUS-21,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0737,0.067166,0.006534,2.6661802,15.627,9.597678596
Syrphoidea,ALLO-AUS-22,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,11/5/17,Vaccinium,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,Eristalinus_punctulatus,Female,0.0982,0.067166,0.031034,3.9911278,19.265,11.8320393
Syrphoidea,ALLO-AUS-28,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,11/5/17,Vaccinium,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,Eristalinus_punctulatus,Male,0.0921,0.067166,0.024934,4.041937,19.77,12.14219657
Syrphoidea,ALLO-AUS-29,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.07,0.067166,0.002834,1.4708612,11.011,6.762656877
Syrphoidea,ALLO-AUS-30,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0731,0.067166,0.005934,2.2362562,13.354,8.201663785
Syrphoidea,ALLO-AUS-33,Australasia,Australia,LK,COFFS,COFFSCamellia,-30,153.15,0,11/5/17,Camellia,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,Eristalinus_punctulatus,Male,0.0874,0.067166,0.020234,4.0406342,18.991,11.66375595
Syrphoidea,ALLO-AUS-38,Australasia,Australia,LK,COFFS,COFFSRoadside weeds,-30,153.15,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0711,0.067166,0.003934,2.4577322,14.857,9.124765527
Syrphoidea,ALLO-AUS-40,Australasia,Australia,LK,COFFS,COFFSRoadside - Ditch,-30,153.14,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.0694,0.067166,0.002234,1.3477466,10.337,6.348704399
Syrphoidea,ALLO-AUS-41,Australasia,Australia,LK,COFFS,COFFSRoadside - Ditch,-30,153.14,0,11/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.0682,0.067166,0.001034,1.208347,11.5192,7.074779502
Syrphoidea,ALLO-AUS-47,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.044,0.038672,0.005328,2.0369278,12.599,7.737963309
Syrphoidea,ALLO-AUS-56,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,16/5/17,Vaccinium,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,Eristalinus_punctulatus,Male,0.0947,0.067166,0.027534,4.0328174,18.502,11.36342544
Syrphoidea,ALLO-AUS-59,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Ischiodon,NA,Ischiodon_scutellaris,Male,0.0461,0.038672,0.007428,2.3991062,17.002,10.44216622
Syrphoidea,ALLO-AUS-63,Australasia,Australia,LK,COFFS,COFFSS1S,-30.01,153.15,0,16/5/17,Vaccinium,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,Eristalinus_punctulatus,Male,0.0988,0.067166,0.031634,4.1442068,19.754,12.13236981
Syrphoidea,ALLO-AUS-69,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,16/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0438,0.038672,0.005128,2.1913096,14.395,8.841017686
Syrphoidea,ALLO-AUS-72,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0411,0.038672,0.002428,1.5574974,11.092,6.812404875
Syrphoidea,ALLO-AUS-87,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,23/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0412,0.038672,0.002528,2.0890398,13.723,8.428293554
Syrphoidea,ALLO-AUS-88,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0432,0.038672,0.004528,1.9561542,15.278,9.383332283
Syrphoidea,ALLO-AUS-92,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,23/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,Episyrphus_viridaureus,Male,0.0734,0.067166,0.006234,2.5710758,15.597,9.579253411
Syrphoidea,ALLO-AUS-93-1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,23/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0455,0.038672,0.006828,2.3860782,13.511,8.298088917
Syrphoidea,ALLO-AUS-94,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.045,0.038672,0.006328,2.5332946,15.27,9.3784189
Syrphoidea,ALLO-AUS-97,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,23/5/17,Weed/Carrot,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0404,0.038672,0.001728,1.3314616,10.922,6.707995496
Syrphoidea,ALLO-AUS-101,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,Bidens pilosa,Hand,Syrphidae,Eristalinae,Milesiini,Syritta,NA,Syritta_hackeri,Male,0.0443,0.038672,0.005628,2.058424,15.24,9.359993716
Syrphoidea,ALLO-AUS-103,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,23/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0476,0.038672,0.008928,2.3046532,14.403,8.845931069
Syrphoidea,ALLO-AUS-104,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,23/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.0404,0.038672,0.001728,1.4441538,10.097,6.201302923
Syrphoidea,ALLO-AUS-105,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,23/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.043,0.038672,0.004328,1.9092534,12.353,7.586876796
Syrphoidea,ALLO-AUS-109,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Passiflora,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0406,0.038672,0.001928,1.0937006,9.768,5.999240067
Syrphoidea,ALLO-AUS-110,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Passiflora,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0413,0.038672,0.002628,2.2271366,13.74,8.438734492
Syrphoidea,ALLO-AUS-111,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Passiflora,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0446,0.038672,0.005928,2.2772944,15.239,9.359379543
Syrphoidea,ALLO-AUS-113,Australasia,Australia,LK,COFFS,COFFSSherwood,-30.04,153.15,0,30/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0421,0.038672,0.003428,2.5743328,15.463,9.496954254
Syrphoidea,ALLO-AUS-114,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,25/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0448,0.038672,0.006128,2.8055798,15.493,9.515379438
Syrphoidea,ALLO-AUS-116,Australasia,Australia,LK,COFFS,COFFSKangaroo,-30.03,153.18,0,30/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0439,0.038672,0.005228,2.4407958,15.114,9.282607941
Syrphoidea,ALLO-AUS-117,Australasia,Australia,LK,COFFS,COFFSParminder,-30.09,153.16,0,25/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0441,0.038672,0.005428,2.726109,15.791,9.698402937
Syrphoidea,ALLO-AUS-119,Australasia,Australia,LK,COFFS,COFFSSherwood,-30.04,153.15,0,31/5/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0431,0.038672,0.004428,2.1320322,13.725,8.4295219
Syrphoidea,ALLO-AUS-123,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,26/5/17,Yellow inflorescene,Hand,Syrphidae,Eristalinae,Milesiini,Syritta,NA,Syritta_hackeri,Female,0.0471,0.038672,0.008428,2.2981392,15.44,9.482828279
Syrphoidea,ALLO-AUS-134,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,26/5/17,Westringia,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0454,0.038672,0.006728,2.5235236,14.207,8.725553197
Syrphoidea,ALLO-AUS-135,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,26/5/17,Westringia,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0436,0.038672,0.004928,2.5938748,15.463,9.496954254
Syrphoidea,ALLO-AUS-136,Australasia,Australia,LK,COFFS,COFFSKelly Potts,-30.14,153.19,0,25/5/17,Westringia,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0394,0.038672,0.000728,1.2650188,9.618,5.907114144
Syrphoidea,ALLO-AUS-137,Australasia,Australia,LK,COFFS,COFFSSherwood,-30.04,153.15,0,26/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0427,0.038672,0.004028,2.4922564,14.883,9.140734021
Syrphoidea,ALLO-AUS-138,Australasia,Australia,LK,COFFS,COFFSSherwood,-30.04,153.15,0,26/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.0401,0.038672,0.001428,1.2904234,10.305,6.329050869
Syrphoidea,ALLO-AUS-155,Australasia,Australia,LK,COFFS,COFFSroadside weeds,-30,153.15,0,5/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0687,0.067166,0.001534,1.113894,9.809,6.024421152
Syrphoidea,ALLO-AUS-156,Australasia,Australia,LK,COFFS,COFFSroadside weeds,-30,153.15,0,8/5/17,Bidens pilosa,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0691,0.067166,0.001934,1.3926932,10.506,6.452499605
Syrphoidea,ALLO-AUS-160,Australasia,Australia,LK,COFFS,COFFSCamellia,-30,153.15,0,8/5/17,Camellia,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.073,0.067166,0.005834,2.1867498,14.012,8.605789498
Syrphoidea,ALLO-AUS-163,Australasia,Australia,LK,COFFS,COFFSCamellia,-30,153.15,0,9/5/17,Camellia,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0688,0.067166,0.001634,1.104123,9.503,5.83648427
Syrphoidea,ALLO-AUS-166,Australasia,Australia,LK,COFFS,COFFSCamellia,-30,153.15,0,9/5/17,Camellia,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Female,0.0689,0.067166,0.001734,1.4695584,10.235,6.286058772
Syrphoidea,ALLO-AUS-178,Australasia,Australia,LK,COFFS,COFFSCamellia,-30,153.15,0,9/5/17,Camellia,Hand,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,Sphaerophoria_macrogaster,Male,0.069,0.067166,0.001834,1.0578736,10.373,6.37081462
Syrphoidea,ALLO-AUS-94.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0748,0.067166,0.007634,2.6231878,14.341,8.807852354
Syrphoidea,ALLO-AUS-95.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0736,0.067166,0.006434,2.7111268,15.541,9.544859733
Syrphoidea,ALLO-AUS-97.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0727,0.067166,0.005534,2.5951776,14.766,9.068875801
Syrphoidea,ALLO-AUS-99.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0444,0.038672,0.005728,2.1750246,14.132,8.679490236
Syrphoidea,ALLO-AUS-100.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0463,0.038672,0.007628,2.4127856,13.827,8.492167527
Syrphoidea,ALLO-AUS-101.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.042,0.038672,0.003328,1.631757,12.088,7.424121
Syrphoidea,ALLO-AUS-102.1,Australasia,Australia,LK,COFFS,COFFSCOMPOUND-YELLOW,-29.99,153.14,0,20/5/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0452,0.038672,0.006528,2.2857626,13.069,8.026624532
Syrphoidea,ALLO-AUS-187,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0704,0.067166,0.003234,2.3991062,13.2079,8.111933136
Syrphoidea,ALLO-AUS-197,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,8/4/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyrphus_damastor,Female,0.0709,0.067166,0.003734,2.1118388,12.906,7.926514363
Syrphoidea,ALLO-AUS-199,Australasia,Australia,LK,ARMID,ARMIDALEUNE,-30.49,151.64,0,16/4/17,Bottlebrush,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0758,0.067166,0.008634,2.625142,15.336,9.418954306
Syrphoidea,ALLO-AUS-200,Australasia,Australia,LK,ARMID,ARMIDALEUNE,-30.49,151.64,0,16/4/17,Bottlebrush,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0754,0.067166,0.008234,2.8049284,15.257,9.370434654
Syrphoidea,ALLO-AUS-201,Australasia,Australia,LK,ARMID,ARMIDALEUNE,-30.49,151.64,0,16/4/17,Bottlebrush,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0764,0.067166,0.009234,2.5411114,14.174,8.705285494
Syrphoidea,ALLO-AUS-202,Australasia,Australia,LK,ARMID,ARMIDALEUNE,-30.49,151.64,0,16/4/17,Bottlebrush,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0774,0.067166,0.010234,2.6329588,14.38,8.831805094
Syrphoidea,ALLO-AUS-203,Australasia,Australia,LK,ARMID,ARMIDALEUNE,-30.49,151.64,0,16/4/17,Bottlebrush,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0726,0.067166,0.005434,2.4056202,12.939,7.946782066
Syrphoidea,ALLO-AUS-218,Australasia,Australia,LK,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Vane,Syrphidae,Eristalinae,Merodontini,Eumerus,NA,Eumerus_rieki,Female,0.0703,0.067166,0.003134,1.8831974,11.186,6.87013712
Syrphoidea,ALLO-AUS-219,Australasia,Australia,LK,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0466,0.038672,0.007928,2.44275,15.163,9.312702409
Syrphoidea,ALLO-AUS-220,Australasia,Australia,LK,COFFS,Woolgoolga,-30.11,153.2,0,3/3/17,NA,Vane,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0733,0.067166,0.006134,2.0629838,13.582,8.341695187
Syrphoidea,ALLO-AUS-239,Australasia,Australia,LK,BUNDA,Bundaberg,-24.84,152.46,0,19/2/17,NA,Vane,Syrphidae,Eristalinae,Merodontini,Eumerus,NA,Eumerus_sp2,Female,0.041,0.038672,0.002328,1.7939556,11.316,6.949979586
Syrphoidea,ALLO-AUS-265,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,21/9/17,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Male,0.0456,0.038672,0.006928,2.7254576,16.059,9.863001252
Syrphoidea,ALLO-AUS-271,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,14/9/18,Vaccinium,Hand,Syrphidae,Syrphinae,Syrphini,Austrosyprhus,Austrosyrphus,Austrosyphus_aussp1,Female,0.0427,0.038672,0.004028,2.2942308,14.333,8.802938972
Syrphoidea,ALLO-AUS-279,Australasia,Australia,LK,COFFS,COFFS_FST,-30,153.1,0,14/9/17,Pultanea,Hand,Syrphidae,Pipizinae,Pipizini,Triglyphus,NA,Triglyphus_fulvicornis,Male,0.0407,0.038672,0.002028,1.485192,8.531,5.239508293
Syrphoidea,ALLO-AUS-309,Australasia,Australia,LK,KATHE,FoxaliciousREF149,-14.52,132.45,0,11/6/17,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,Mesembrius_messp1,Male,0.0549,0.038672,0.016228,3.3755548,20.756,12.74777097
Syrphoidea,ALLO-AUS-310,Australasia,Australia,LK,KATHE,Kings producersREF144,-14.52,132.45,0,9/6/17,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Ischiodon,NA,Ischiodon_scutellaris,Female,0.0476,0.038672,0.008928,2.338526,15.249,9.365521271
Syrphoidea,ALLO-AUS-312,Australasia,Australia,LK,MAREE,MoroREF006,-16.9,145.43,0,9/8/17,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Allograpta,NA,Allograpta_terraenovae,Female,0.0433,0.038672,0.004628,1.9678794,12.805,7.864482909
Syrphoidea,ALLO-AUS-313,Australasia,Australia,LK,MAREE,MoroREF005,-16.9,145.43,0,9/8/17,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Allograpta,NA,Allograpta_terraenovae,Female,0.0428,0.038672,0.004128,1.983513,12.286,7.545727217
Syrphoidea,ALLO-AUS-314,Australasia,Australia,LK,MAREE,FeelyREF070,-16.99,145.37,0,17/8/17,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,Lathyrophthalmus,Eristalinus_suavissimus,Female,0.0436,0.038672,0.004928,2.9782008,15.305,9.399914949
Syrphoidea,ALLO-AUS-315,Australasia,Australia,LK,MAREE,DinoREF061,-16.91,145.42,0,14/8/17,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,Mesembrius_messp1,Female,0.0521,0.038672,0.013428,3.0407352,16.332,10.03067043
Syrphoidea,ALLO-AUS-316,Australasia,Australia,LK,MAREE,CetinecREF013,-16.99,145.46,0,9/8/17,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,Lathyrophthalmus,Eristalinus_punctulatus,Male,0.0587,0.038672,0.020028,3.761835,17.44,10.71117391
Syrphoidea,ALLO-AUS-317,Australasia,Australia,LK,MAREE,MarcelloREF046,-16.9,145.43,0,14/8/17,Mango,Hand,Syrphidae,Eristalinae,Milesiini,Syritta,NA,Syritta_sp2,Female,0.0441,0.038672,0.005428,1.7952584,11.668,7.166168417
